t_N1000,I_N1000,t_N2500,I_N2500,t_N5000,I_N5000,t_N7500,I_N7500,t_N10000,I_N10000,t_N12500,I_N12500,t_N15000,I_N15000,t_N20000,I_N20000
0.0,0.0,0.0,0.0,15.344000000000001,3.0145452590611828,10.229333333333333,1.6839925511235576,7.672000000000001,0.28505939391118545,6.1376,0.069086989796352,5.1146666666666665,0.025906147219354327,3.8360000000000003,0.007511116478696867
0.0,0.0,0.0,0.0,15.348,3.0146095103218618,10.232,1.685934304019177,7.674,0.2855623714424815,6.139200000000001,0.0691921758597866,5.116,0.025939491636458235,3.837,0.00751841054267995
0.0,0.0,0.0,0.0,15.352,3.014673514714456,10.234666666666666,1.6878754906978821,7.676,0.2860661440098898,6.1408000000000005,0.0692975183240897,5.117333333333333,0.025972878601033172,3.838,0.007525711672316941
0.0,0.0,0.0,0.0,15.356,3.0147372731770097,10.237333333333334,1.6898161048752727,7.678,0.28657071254370237,6.1424,0.06940301741039731,5.118666666666667,0.026006308166414346,3.839,0.007533019874417986
0.0,0.0,0.0,0.0,15.36,3.014800786644084,10.24,1.6917561402745023,7.68,0.28707607797413365,6.144,0.06950867334012281,5.12,0.026039780386001216,3.84,0.0075403351557997225
0.0,0.0,0.0,0.0,15.364,3.014864056046766,10.242666666666667,1.6936955906263689,7.682,0.28758224123131637,6.1456,0.06961448633495815,5.121333333333333,0.026073295313257822,3.841,0.007547657523285303
0.0,0.0,0.0,0.0,15.368,3.014927082312688,10.245333333333333,1.6956344496693867,7.684,0.288089203245295,6.147200000000001,0.06972045661687344,5.1226666666666665,0.026106853001712678,3.842,0.007554986983704349
0.0,0.0,0.0,0.0,15.372,3.014989866366033,10.248,1.6975727111498686,7.686,0.28859696494602294,6.1488000000000005,0.06982658440811705,5.124,0.026140453504958985,3.843,0.007562323543893042
0.0,0.0,0.0,0.0,15.376,3.015052409127549,10.250666666666666,1.6995103688220028,7.688,0.28910552726335587,6.1504,0.06993286993121672,5.125333333333333,0.02617409687665453,3.844,0.007569667210694065
0.0,0.0,0.0,0.0,15.38,3.015114711514563,10.253333333333334,1.701447416447934,7.69,0.28961489112704736,6.152,0.07003931340897895,5.126666666666667,0.026207783170522008,3.845,0.00757701799095664
0.0,0.0,0.0,0.0,15.384,3.0151767744409916,10.256,1.7033838477978362,7.692,0.29012505746674294,6.1536,0.0701459150644896,5.128,0.02624151244034869,3.846,0.007584375891536502
0.0,0.0,0.0,0.0,15.388,3.015238598817353,10.258666666666667,1.7053196566499988,7.694,0.2906360272119767,6.155200000000001,0.07025267512111406,5.129333333333333,0.02627528473998699,3.847,0.0075917409192959445
0.0,0.0,0.0,0.0,15.392,3.015300185550779,10.261333333333333,1.707254836790899,7.696,0.29114780129216433,6.1568000000000005,0.07035959380249764,5.1306666666666665,0.026309100123354145,3.848,0.007599113081103803
0.0,0.0,0.0,0.0,15.396,3.0153615355450274,10.264,1.709189382015282,7.698,0.29166038063659927,6.1584,0.0704666713325654,5.132,0.026342958644432524,3.849,0.007606492383835468
0.0,0.0,0.0,0.0,15.4,3.0154226497004943,10.266666666666666,1.7111232861262358,7.7,0.29217376617444735,6.16,0.0705739079355229,5.133333333333333,0.02637686035726955,3.85,0.007613878834372873
0.0,0.0,0.0,0.0,15.404,3.015483528914226,10.269333333333334,1.7130565429352733,7.702,0.292687958834741,6.1616,0.07068130383585618,5.134666666666667,0.026410805315977868,3.851,0.00762127243960453
0.0,0.0,0.0,0.0,15.408,3.015544174079928,10.272,1.714989146262401,7.704,0.29320295954637493,6.163200000000001,0.070788859258332,5.136,0.026444793574735292,3.852,0.00762867320642552
0.0,0.0,0.0,0.0,15.412,3.0156045860879828,10.274666666666667,1.7169210899362053,7.706,0.2937187692381006,6.1648000000000005,0.07089657442799802,5.137333333333333,0.026478825187785108,3.853,0.007636081141737499
0.0,0.0,0.0,0.0,15.416,3.015664765825455,10.277333333333333,1.7188523677939231,7.708,0.29423538883852,6.1664,0.0710044495701832,5.1386666666666665,0.0265129002094359,3.854,0.007643496252448713
0.0,0.0,0.0,0.0,15.42,3.0157247141761094,10.28,1.7207829736815206,7.71,0.29475281927608243,6.168,0.071112484910498,5.14,0.026547018694061744,3.855,0.007650918545473972
0.0,0.0,0.0,0.0,15.424,3.0157844320204177,10.282666666666666,1.7227129014537672,7.712,0.295271061479078,6.1696,0.07122068067483461,5.141333333333333,0.026581180696102314,3.856,0.007658348027734707
0.0,0.0,0.0,0.0,15.428,3.015843920235572,10.285333333333332,1.7246421449743137,7.714,0.2957901163756328,6.171200000000001,0.07132903708936707,5.142666666666666,0.026615386270062817,3.857,0.007665784706158958
0.0,0.0,0.0,0.0,15.432,3.015903179695498,10.288,1.7265706981157678,7.716,0.29630998489370236,6.1728000000000005,0.07143755438055148,5.144,0.026649635470514278,3.858,0.007673228587681325
0.0,0.0,0.0,0.0,15.436,3.015962211270863,10.290666666666667,1.7284985547597629,7.718,0.29683066796106866,6.1744,0.07154623277512674,5.145333333333333,0.026683928352093322,3.859,0.007680679679243068
0.0,0.0,0.0,0.0,15.44,3.016021015829093,10.293333333333333,1.7304257087970445,7.72,0.297352166505333,6.176,0.071655072500114,5.1466666666666665,0.026718264969502525,3.86,0.007688137987792051
0.0,0.0,0.0,0.0,15.444,3.0160795942343785,10.296,1.7323521541275373,7.722,0.2978744814539116,6.1776,0.07176407378281761,5.148,0.02675264537751032,3.861,0.007695603520282778
0.0,0.0,0.0,0.0,15.448,3.0161379473476893,10.298666666666666,1.7342778846604212,7.724,0.29839761373402923,6.179200000000001,0.07187323685082489,5.149333333333333,0.02678706963095118,3.862,0.0077030762836763425
0.0,0.0,0.0,0.0,15.452,3.0161960760267847,10.301333333333332,1.7362028943142067,7.726,0.29892156427271516,6.1808000000000005,0.07198256193200643,5.150666666666666,0.026821537784725583,3.863,0.007710556284940521
0.0,0.0,0.0,0.0,15.456,3.016253981126227,10.304,1.7381271770168076,7.728,0.29944633399679704,6.1824,0.0720920492545168,5.152,0.026856049893800117,3.864,0.007718043531049716
0.0,0.0,0.0,0.0,15.46,3.0163116634973886,10.306666666666667,1.7400507267056162,7.73,0.29997192383289584,6.184,0.07220169904679398,5.153333333333333,0.026890606013207648,3.865,0.007725538028984993
0.0,0.0,0.0,0.0,15.464,3.01636912398847,10.309333333333333,1.741973537327575,7.732,0.30049833470741927,6.1856,0.07231151153756034,5.1546666666666665,0.026925206198047218,3.866,0.007733039785734047
0.0,0.0,0.0,0.0,15.468,3.016426363444502,10.312,1.743895602839253,7.734,0.3010255675465582,6.187200000000001,0.07242148695582253,5.156,0.02695985050348431,3.867,0.007740548808291264
0.0,0.0,0.0,0.0,15.472,3.0164833827073685,10.314666666666666,1.7458169172069153,7.736,0.3015536232762802,6.1888000000000005,0.07253162553087142,5.157333333333333,0.026994538984750755,3.868,0.007748065103657687
0.0,0.0,0.0,0.0,15.476,3.016540182615807,10.317333333333332,1.747737474406598,7.738,0.3020825028223241,6.1904,0.07264192749228321,5.158666666666666,0.02702927169714488,3.869,0.007755588678841044
0.0,0.0,0.0,0.0,15.48,3.016596764005425,10.32,1.749657268424182,7.74,0.30261220711019443,6.192,0.07275239306991879,5.16,0.02706404869603167,3.87,0.007763119540855723
0.0,0.0,0.0,0.0,15.484,3.0166531277087123,10.322666666666667,1.7515762932554577,7.742,0.30314273706515615,6.1936,0.07286302249392426,5.161333333333333,0.0270988700368426,3.871,0.007770657696722827
0.0,0.0,0.0,0.0,15.488,3.0167092745550486,10.325333333333333,1.7534945429062083,7.744,0.30367409361222925,6.195200000000001,0.07297381599473153,5.1626666666666665,0.02713373577507596,3.872,0.00777820315347012
0.0,0.0,0.0,0.0,15.492,3.0167652053707172,10.328,1.7554120113922738,7.746,0.3042062776761831,6.1968000000000005,0.07308477380305801,5.164,0.027168645966296777,3.873,0.007785755918132116
0.0,0.0,0.0,0.0,15.496,3.016820920978915,10.330666666666666,1.757328692739624,7.748,0.30473929018152995,6.1984,0.073195896149907,5.165333333333333,0.027203600666137005,3.874,0.007793315997749985
0.0,0.0,0.0,0.0,15.5,3.016876422199765,10.333333333333332,1.7592445809844313,7.75,0.3052731320525213,6.2,0.07330718326656831,5.166666666666666,0.027238599930295437,3.875,0.007800883399371646
0.0,0.0,0.0,0.0,15.504,3.0169317098503234,10.336,1.76115967017314,7.752,0.30580780421314074,6.2016,0.07341863538461789,5.168,0.027273643814537986,3.876,0.007808458130051699
0.0,0.0,0.0,0.0,15.508000000000001,3.016986784744597,10.338666666666667,1.7630739543625336,7.7540000000000004,0.30634330758709943,6.203200000000001,0.07353025273591862,5.169333333333333,0.027308732374697515,3.8770000000000002,0.007816040196851531
0.0,0.0,0.0,0.0,15.512,3.017041647693547,10.341333333333333,1.7649874276198132,7.756,0.3068796430978285,6.2048000000000005,0.07364203555262017,5.1706666666666665,0.027343865666674117,3.878,0.00782362960683919
0.0,0.0,0.0,0.0,15.516,3.0170962995051047,10.344,1.7669000840226612,7.758,0.3074168116684761,6.2064,0.0737539840671592,5.172,0.02737904374643508,3.879,0.007831226367089512
0.0,0.0,0.0,0.0,15.52,3.0171507409841825,10.346666666666666,1.7688119176593131,7.76,0.3079548142219002,6.208,0.07386609851226007,5.173333333333333,0.027414266670015053,3.88,0.00783883048468404
0.0,0.0,0.0,0.0,15.524000000000001,3.0172049729326815,10.349333333333332,1.7707229226286259,7.7620000000000005,0.3084936516806633,6.2096,0.07397837912093456,5.174666666666666,0.027449534493515997,3.8810000000000002,0.007846441966711125
0.0,0.0,0.0,0.0,15.528,3.0172589961495038,10.352,1.7726330930401506,7.764,0.30903332496702557,6.211200000000001,0.07409082612648235,5.176,0.027484847273107363,3.882,0.007854060820265808
0.0,0.0,0.0,0.0,15.532,3.017312811430564,10.354666666666667,1.7745424230141926,7.766,0.30957383500294117,6.2128000000000005,0.0742034397624911,5.177333333333333,0.02752020506502603,3.883,0.007861687052449917
0.0,0.0,0.0,0.0,15.536,3.0173664195688,10.357333333333333,1.7764509066818919,7.768,0.31011518271005134,6.2144,0.07431622026283703,5.1786666666666665,0.027555607925576618,3.884,0.007869320670372085
0.0,0.0,0.0,0.0,15.540000000000001,3.017419821354183,10.36,1.778358538185283,7.7700000000000005,0.3106573690096789,6.216,0.0744291678616846,5.18,0.027591055911131306,3.8850000000000002,0.00787696168114767
0.0,0.0,0.0,0.0,15.544,3.0174730175737277,10.362666666666666,1.7802653116773668,7.772,0.3112003948228218,6.2176,0.07454228279348728,5.181333333333333,0.0276265490781301,3.886,0.007884610091898846
0.0,0.0,0.0,0.0,15.548,3.0175260090115037,10.365333333333332,1.7821712213221754,7.774,0.3117442610701485,6.219200000000001,0.07465556529298747,5.182666666666666,0.02766208748308076,3.887,0.007892265909754552
0.0,0.0,0.0,0.0,15.552,3.017578796448646,10.368,1.784076261294844,7.776,0.3122889686719915,6.2208000000000006,0.0747690155952168,5.184,0.027697671182558985,3.888,0.007899929141850531
0.0,0.0,0.0,0.0,15.556000000000001,3.0176313806633654,10.370666666666667,1.78598042578167,7.7780000000000005,0.3128345185483417,6.2224,0.07488263393549646,5.185333333333333,0.02773330023320835,3.8890000000000002,0.00790759979532935
0.0,0.0,0.0,0.0,15.56,3.0176837624309596,10.373333333333333,1.7878837089801893,7.78,0.31338091161884235,6.224,0.07499642054943723,5.1866666666666665,0.027768974691740618,3.89,0.007915277877340343
0.0,0.0,0.0,0.0,15.564,3.0177359425238217,10.376,1.7897861050992374,7.782,0.31392814880278336,6.2256,0.07511037567293986,5.188,0.027804694614935566,3.891,0.007922963395039692
0.0,0.0,0.0,0.0,15.568,3.0177879217114536,10.378666666666666,1.7916876083590163,7.784,0.31447623101909555,6.227200000000001,0.07522449954219557,5.189333333333333,0.02784046005964116,3.892,0.007930656355590362
0.0,0.0,0.0,0.0,15.572000000000001,3.017839700760473,10.381333333333332,1.7935882129911604,7.7860000000000005,0.31502515918634477,6.228800000000001,0.07533879239368543,5.190666666666666,0.027876271082773723,3.8930000000000002,0.007938356766162195
0.0,0.0,0.0,0.0,15.576,3.017891280434629,10.384,1.795487913238803,7.788,0.3155749342227251,6.2304,0.07545325446418155,5.192,0.02791212774131779,3.894,0.007946064633931818
0.0,0.0,0.0,0.0,15.58,3.0179426614948053,10.386666666666667,1.7973867033566409,7.79,0.3161255570460544,6.232,0.07556788599074693,5.193333333333333,0.027948030092326444,3.895,0.007953779966082732
0.0,0.0,0.0,0.0,15.584,3.017993844699038,10.389333333333333,1.7992845776109994,7.792,0.31667702857376745,6.2336,0.0756826872107353,5.1946666666666665,0.027983978192921165,3.896,0.007961502769805253
0.0,0.0,0.0,0.0,15.588000000000001,3.018044830802518,10.392,1.8011815302798966,7.7940000000000005,0.31722934972291034,6.235200000000001,0.07579765836179225,5.196,0.028019972100292022,3.8970000000000002,0.007969233052296581
0.0,0.0,0.0,0.0,15.592,3.0180956205576095,10.394666666666666,1.8030775556531087,7.796,0.31778252141013374,6.236800000000001,0.07591279968185446,5.197333333333333,0.028056011871697706,3.898,0.007976970820760753
0.0,0.0,0.0,0.0,15.596,3.018146214713854,10.397333333333332,1.8049726480322341,7.798,0.3183365445516882,6.2384,0.07602811140915057,5.198666666666666,0.028092097564465693,3.899,0.007984716082408664
0.0,0.0,0.0,0.0,15.6,3.0181966140179832,10.4,1.8068668017307572,7.8,0.3188914200634168,6.24,0.0761435937822014,5.2,0.028128229235992206,3.9,0.007992468844458098
0.0,0.0,0.0,0.0,15.604000000000001,3.0182468192139282,10.402666666666667,1.8087600110741062,7.8020000000000005,0.3194471488607508,6.2416,0.07625924703981964,5.201333333333333,0.02816440694374225,3.9010000000000002,0.008000229114133735
0.0,0.0,0.0,0.0,15.608,3.018296831042831,10.405333333333333,1.8106522703997279,7.804,0.32000373185870085,6.2432,0.0763750714211109,5.2026666666666666,0.028200630745249925,3.902,0.008007996898667089
0.0,0.0,0.0,0.0,15.612,3.018346650243052,10.408,1.8125435740571394,7.806,0.3205611699718539,6.244800000000001,0.07649106716547331,5.204,0.028236900698118246,3.903,0.00801577220529659
0.0,0.0,0.0,0.0,15.616,3.018396277550183,10.410666666666666,1.814433916407997,7.808,0.3211194641143657,6.2464,0.07660723451259767,5.205333333333333,0.028273216860019323,3.904,0.008023555041267574
0.0,0.0,0.0,0.0,15.620000000000001,3.0184457136970546,10.413333333333332,1.8163232918261556,7.8100000000000005,0.3216786151999549,6.248,0.07672357370246835,5.206666666666666,0.0283095792886945,3.9050000000000002,0.008031345413832268
0.0,0.0,0.0,0.0,15.624,3.0184949594137502,10.416,1.818211694697733,7.812,0.32223862414189564,6.2496,0.07684008497536299,5.208,0.02834598804195432,3.906,0.008039143330249823
0.0,0.0,0.0,0.0,15.628,3.0185440154276084,10.418666666666667,1.8200991194211649,7.814,0.3227994918530141,6.2512,0.07695676857185259,5.209333333333333,0.02838244317767856,3.907,0.008046948797786276
0.0,0.0,0.0,0.0,15.632,3.018592882463242,10.421333333333333,1.8219855604072748,7.816,0.32336121924568023,6.252800000000001,0.07707362473280248,5.210666666666667,0.028418944753816552,3.908,0.008054761823714618
0.0,0.0,0.0,0.0,15.636000000000001,3.018641561242541,10.424,1.8238710120793307,7.8180000000000005,0.32392380723180225,6.2544,0.07719065369937168,5.212,0.02845549282838698,3.9090000000000003,0.008062582415314757
0.0,0.0,0.0,0.0,15.64,3.0186900524846862,10.426666666666666,1.8257554688731037,7.82,0.32448725672282047,6.256,0.07730785571301345,5.213333333333333,0.02849208745947809,3.91,0.008070410579873542
0.0,0.0,0.0,0.0,15.644,3.0187383569061574,10.429333333333332,1.8276389252369327,7.822,0.3250515686297009,6.2576,0.07742523101547606,5.214666666666666,0.028528728705247815,3.911,0.008078246324684742
0.0,0.0,0.0,0.0,15.648,3.018786475220744,10.432,1.8295213756317812,7.824,0.3256167438629294,6.2592,0.07754277984880192,5.216,0.02856541662392373,3.912,0.008086089657049104
0.0,0.0,0.0,0.0,15.652000000000001,3.0188344081395537,10.434666666666667,1.831402814531294,7.8260000000000005,0.32618278333250506,6.260800000000001,0.07766050245532904,5.217333333333333,0.028602151273803136,3.9130000000000003,0.008093940584274309
0.0,0.0,0.0,0.0,15.656,3.0188821563710224,10.437333333333333,1.8332832364218643,7.828,0.32674968794793374,6.2624,0.07777839907769016,5.218666666666667,0.028638932713253233,3.914,0.008101799113675012
0.0,0.0,0.0,0.0,15.66,3.018929720620925,10.44,1.8351626358026862,7.83,0.32731745861822253,6.264,0.0778964699588135,5.22,0.02867576100071119,3.915,0.008109665252572833
0.0,0.0,0.0,0.0,15.664,3.0189771015923856,10.442666666666666,1.8370410071858156,7.832,0.3278860962518728,6.2656,0.07801471534192317,5.221333333333333,0.028712636194684078,3.916,0.008117539008296357
0.0,0.0,0.0,0.0,15.668000000000001,3.019024299985883,10.445333333333332,1.8389183450962276,7.8340000000000005,0.32845560175687444,6.2672,0.07813313547053918,5.222666666666666,0.028749558353749146,3.9170000000000003,0.008125420388181167
0.0,0.0,0.0,0.0,15.672,3.019071316499266,10.448,1.840794644071877,7.836,0.32902597604069844,6.268800000000001,0.0782517305884774,5.224,0.02878652753655375,3.918,0.008133309399569816
0.0,0.0,0.0,0.0,15.676,3.0191181518277577,10.450666666666667,1.8426698986637475,7.838,0.32959722001029224,6.2704,0.07837050093984999,5.225333333333333,0.02882354380181541,3.919,0.008141206049811852
0.0,0.0,0.0,0.0,15.68,3.0191648066639694,10.453333333333333,1.8445441034359213,7.84,0.3301693345720716,6.272,0.07848944676906612,5.226666666666667,0.028860607208322005,3.92,0.008149110346263836
0.0,0.0,0.0,0.0,15.684000000000001,3.0192112816979066,10.456,1.846417252965627,7.8420000000000005,0.33074232063191555,6.2736,0.07860856832083121,5.228,0.028897717814931854,3.9210000000000003,0.008157022296289342
0.0,0.0,0.0,0.0,15.688,3.019257577616982,10.458666666666666,1.8482893418432986,7.844,0.33131617909515904,6.2752,0.07872786584014801,5.229333333333333,0.02893487568057366,3.922,0.00816494190725892
0.0,0.0,0.0,0.0,15.692,3.0193036951060197,10.461333333333332,1.8501603646726326,7.846,0.33189091086658734,6.276800000000001,0.07884733957231647,5.230666666666666,0.028972080864246637,3.923,0.008172869186550172
0.0,0.0,0.0,0.0,15.696,3.0193496348472704,10.464,1.8520303160706417,7.848,0.33246651685042866,6.2784,0.07896698976293379,5.232,0.02900933342502071,3.924,0.008180804141547725
0.0,0.0,0.0,0.0,15.700000000000001,3.0193953975204177,10.466666666666667,1.8538991906677134,7.8500000000000005,0.3330429979503491,6.28,0.07908681665789503,5.233333333333333,0.029046633422036405,3.9250000000000003,0.008188746779643229
0.0,0.0,0.0,0.0,15.704,3.019440983802588,10.469333333333333,1.855766983107662,7.852,0.33362035506944393,6.2816,0.0792068205033931,5.234666666666667,0.029083980914505033,3.926,0.008196697108235387
